event_id,origin_time,latitude,longitude,depth_km,magnitude,magnitude_type,event_type,event_region,arrivals_count,s_pick_time,s_pick_station,s_pick_network,s_pick_channel,s_pick_phase,s_pick_method,s_pick_time_uncertainty,p_pick_time,p_pick_station,p_pick_network,p_pick_channel,p_pick_phase,p_pick_method,p_pick_time_uncertainty,p_s_interval_sec,is_augmented,original_channel,waveform_file,download_error,timing_info,npz_file
gfz2010awor,2010-01-13T08:35:08.740000Z,0.72,123.919,256.1,4.85,mb,,"Minahassa Peninsula, Sulawesi",57,2010-01-13T08:36:49.270000Z,SANI,GE,BHN,s,,,2010-01-13T08:36:05.310000Z,SANI,GE,BHZ,p,,,43.96,False,,GE.SANI.BH.gfz2010awor.mseed,,"{'starttime': 1263371735.3100002, 'endtime': 1263372036.12, 'p_time': 1263371765.3100002, 's_time': 1263371809.2700002, 'channel_type': 'BH'}",GE.SANI.BH.gfz2010awor.npz
gfz2010atkp,2010-01-11T15:06:25.100000Z,-5.156,103.16,49.2,4.51,mb,,"Southern Sumatra, Indonesia",38,2010-01-11T15:06:52.460000Z,MNAI,GE,BHE,s,,,2010-01-11T15:06:40.600000Z,MNAI,GE,BHZ,p,,,11.86,False,,GE.MNAI.BH.gfz2010atkp.mseed,Could not get 3 components for MNAI,"{'starttime': 1263222370.6, 'endtime': 1263222671.4099998, 'p_time': 1263222400.6, 's_time': 1263222412.46, 'channel_type': 'BH'}",GE.MNAI.BH.gfz2010atkp.npz
gfz2010asxx,2010-01-11T08:41:07.060000Z,-8.96,112.509,50.0,4.65,mb,,"Java, Indonesia",42,2010-01-11T08:41:54.360000Z,JAGI,GE,BHN,s,,,2010-01-11T08:41:34.120000Z,JAGI,GE,BHZ,p,,,20.24,False,,GE.JAGI.BH.gfz2010asxx.mseed,Could not get 3 components for JAGI,"{'starttime': 1263199264.12, 'endtime': 1263199564.9299998, 'p_time': 1263199294.12, 's_time': 1263199314.36, 'channel_type': 'BH'}",GE.JAGI.BH.gfz2010asxx.npz
gfz2010antw,2010-01-08T12:55:01.850000Z,2.023,126.858,90.3,5.24,mb,,Northern Molucca Sea,93,2010-01-08T12:56:45.080000Z,SANI,GE,BHN,s,,,2010-01-08T12:56:01.410000Z,SANI,GE,BHZ,p,,,43.67,False,,GE.SANI.BH.gfz2010antw.mseed,Could not get 3 components for SANI,"{'starttime': 1262955331.4099998, 'endtime': 1262955632.22, 'p_time': 1262955361.4099998, 's_time': 1262955405.08, 'channel_type': 'BH'}",GE.SANI.BH.gfz2010antw.npz
gfz2010antw,2010-01-08T12:55:01.850000Z,2.023,126.858,90.3,5.24,mb,,Northern Molucca Sea,93,2010-01-08T12:57:14.810000Z,LUWI,GE,BHE,s,,,2010-01-08T12:56:17.260000Z,LUWI,GE,BHZ,p,,,57.55,False,,GE.LUWI.BH.gfz2010antw.mseed,,"{'starttime': 1262955347.26, 'endtime': 1262955648.0700002, 'p_time': 1262955377.26, 's_time': 1262955434.81, 'channel_type': 'BH'}",GE.LUWI.BH.gfz2010antw.npz
gfz2010antw,2010-01-08T12:55:01.850000Z,2.023,126.858,90.3,5.24,mb,,Northern Molucca Sea,93,2010-01-08T12:58:08.050000Z,FAKI,GE,BHE,s,,,2010-01-08T12:56:47.370000Z,FAKI,GE,BHZ,p,,,80.68,False,,GE.FAKI.BH.gfz2010antw.mseed,Could not get 3 components for FAKI,"{'starttime': 1262955377.37, 'endtime': 1262955678.18, 'p_time': 1262955407.37, 's_time': 1262955488.05, 'channel_type': 'BH'}",GE.FAKI.BH.gfz2010antw.npz
gfz2010abkp,2010-01-01T18:29:42.720000Z,-2.167,100.611,10.0,4.69,mb,,"Southern Sumatra, Indonesia",57,2010-01-01T18:30:58.270000Z,BKNI,GE,BHE,s,,,2010-01-01T18:30:23.860000Z,BKNI,GE,BHZ,p,,,34.41,False,,GE.BKNI.SH.gfz2010abkp.mseed,Could not get 3 components for BKNI,"{'starttime': 1262370593.86, 'endtime': 1262370894.67, 'p_time': 1262370623.86, 's_time': 1262370658.2700002, 'channel_type': 'SH'}",GE.BKNI.SH.gfz2010abkp.npz
gfz2010abkp,2010-01-01T18:29:42.720000Z,-2.167,100.611,10.0,4.69,mb,,"Southern Sumatra, Indonesia",57,2010-01-01T18:31:10.630000Z,MNAI,GE,BHE,s,,,2010-01-01T18:30:33.330000Z,MNAI,GE,BHZ,p,,,37.3,False,,GE.MNAI.BH.gfz2010abkp.mseed,Could not get 3 components for MNAI,"{'starttime': 1262370603.33, 'endtime': 1262370904.14, 'p_time': 1262370633.33, 's_time': 1262370670.63, 'channel_type': 'BH'}",GE.MNAI.BH.gfz2010abkp.npz
gfz2010abkc,2010-01-01T18:14:32.060000Z,-6.713,130.247,162.5,4.88,mb,,Banda Sea,70,2010-01-01T18:15:31.900000Z,SAUI,GE,BHN,s,,,2010-01-01T18:15:05.440000Z,SAUI,GE,BHZ,p,,,26.46,False,,GE.SAUI.HH.gfz2010abkc.mseed,Could not get 3 components for SAUI,"{'starttime': 1262369675.44, 'endtime': 1262369976.2499998, 'p_time': 1262369705.44, 's_time': 1262369731.9, 'channel_type': 'HH'}",GE.SAUI.HH.gfz2010abkc.npz
gfz2010abkc,2010-01-01T18:14:32.060000Z,-6.713,130.247,162.5,4.88,mb,,Banda Sea,70,2010-01-01T18:15:42.080000Z,BNDI,GE,BHN,s,,,2010-01-01T18:15:11.430000Z,BNDI,GE,BHZ,p,,,30.65,False,,GE.BNDI.BH.gfz2010abkc.mseed,Could not get 3 components for BNDI,"{'starttime': 1262369681.43, 'endtime': 1262369982.24, 'p_time': 1262369711.43, 's_time': 1262369742.08, 'channel_type': 'BH'}",GE.BNDI.BH.gfz2010abkc.npz
gfz2010abkc,2010-01-01T18:14:32.060000Z,-6.713,130.247,162.5,4.88,mb,,Banda Sea,70,2010-01-01T18:16:23.380000Z,FAKI,GE,BHN,s,,,2010-01-01T18:15:35.230000Z,FAKI,GE,BHZ,p,,,48.15,False,,GE.FAKI.SH.gfz2010abkc.mseed,Could not get 3 components for FAKI,"{'starttime': 1262369705.23, 'endtime': 1262370006.04, 'p_time': 1262369735.23, 's_time': 1262369783.38, 'channel_type': 'SH'}",GE.FAKI.SH.gfz2010abkc.npz
gfz2010abgd,2010-01-01T16:15:14.900000Z,1.69,127.374,124.4,4.37,mb,,"Halmahera, Indonesia",27,2010-01-01T16:15:52.750000Z,TNTI,GE,BHE,s,,,2010-01-01T16:15:36.360000Z,TNTI,GE,BHZ,p,,,16.39,False,,GE.TNTI.SH.gfz2010abgd.mseed,,"{'starttime': 1262362506.36, 'endtime': 1262362807.1699998, 'p_time': 1262362536.36, 's_time': 1262362552.7500002, 'channel_type': 'SH'}",GE.TNTI.SH.gfz2010abgd.npz
gfz2010abbl,2010-01-01T13:52:35.870000Z,1.837,127.309,112.9,4.48,mb,,"Halmahera, Indonesia",53,2010-01-01T13:53:15.750000Z,TNTI,GE,BHN,s,,,2010-01-01T13:52:58.330000Z,TNTI,GE,BHZ,p,,,17.42,False,,GE.TNTI.BH.gfz2010abbl.mseed,Could not get 3 components for TNTI,"{'starttime': 1262353948.33, 'endtime': 1262354249.14, 'p_time': 1262353978.33, 's_time': 1262353995.7500002, 'channel_type': 'BH'}",GE.TNTI.BH.gfz2010abbl.npz
gfz2010abbl,2010-01-01T13:52:35.870000Z,1.837,127.309,112.9,4.48,mb,,"Halmahera, Indonesia",53,2010-01-01T13:54:51.610000Z,LUWI,GE,BHE,s,,,2010-01-01T13:53:54.500000Z,LUWI,GE,BHZ,p,,,57.11,False,,GE.LUWI.BH.gfz2010abbl.mseed,Could not get 3 components for LUWI,"{'starttime': 1262354004.5, 'endtime': 1262354305.3100002, 'p_time': 1262354034.5, 's_time': 1262354091.61, 'channel_type': 'BH'}",GE.LUWI.BH.gfz2010abbl.npz
gfz2014mnzy,2014-06-28T10:18:45.190000Z,-9.16,125.416,61.1,4.67,mb,,Timor Region,43,2014-06-28T10:19:25.680000Z,SOEI,GE,BHZ,s,,,2014-06-28T10:19:08.660000Z,SOEI,GE,BHZ,p,smi:org.gfz-potsdam.de/geofon/AIC,,17.02,False,,GE.SOEI.BH.gfz2014mnzy.mseed,,"{'starttime': 1403950718.66, 'endtime': 1403951019.47, 'p_time': 1403950748.66, 's_time': 1403950765.68, 'channel_type': 'BH'}",GE.SOEI.BH.gfz2014mnzy.npz
gfz2014kwfg,2014-06-04T10:59:42.940000Z,-8.342,109.285,86.8,5.0,mb,,"Java, Indonesia",98,2014-06-04T11:00:21.070000Z,UGM,GE,BHZ,s,,,2014-06-04T11:00:04.160000Z,UGM,GE,BHZ,p,smi:org.gfz-potsdam.de/geofon/AIC,,16.91,False,,GE.UGM.BH.gfz2014kwfg.mseed,,"{'starttime': 1401879574.16, 'endtime': 1401879874.9699998, 'p_time': 1401879604.16, 's_time': 1401879621.0700002, 'channel_type': 'BH'}",GE.UGM.BH.gfz2014kwfg.npz
gfz2014kfod,2014-05-26T08:11:04.050000Z,1.048,120.12,31.6,4.67,mb,,"Minahassa Peninsula, Sulawesi",39,2014-05-26T08:11:28.470000Z,TOLI2,GE,BHZ,s,,,2014-05-26T08:11:17.160000Z,TOLI2,GE,BHZ,p,smi:org.gfz-potsdam.de/geofon/AIC,,11.31,False,,GE.TOLI2.BH.gfz2014kfod.mseed,Could not get 3 components for TOLI2,"{'starttime': 1401091847.16, 'endtime': 1401092147.9699998, 'p_time': 1401091877.16, 's_time': 1401091888.47, 'channel_type': 'BH'}",GE.TOLI2.BH.gfz2014kfod.npz
gfz2014kait,2014-05-23T11:46:43.990000Z,1.566,121.326,48.9,4.39,mb,,"Minahassa Peninsula, Sulawesi",32,2014-05-23T11:47:08.260000Z,TOLI2,GE,BHZ,s,,,2014-05-23T11:46:55.960000Z,TOLI2,GE,BHZ,p,smi:org.gfz-potsdam.de/geofon/AIC,,12.3,False,,GE.TOLI2.BH.gfz2014kait.mseed,Could not get 3 components for TOLI2,"{'starttime': 1400845585.96, 'endtime': 1400845886.77, 'p_time': 1400845615.96, 's_time': 1400845628.26, 'channel_type': 'BH'}",GE.TOLI2.BH.gfz2014kait.npz
gfz2014jcyq,2014-05-10T16:32:16.710000Z,3.723,126.077,186.8,4.28,mb,,"Talaud Islands, Indonesia",15,2014-05-10T16:33:50.460000Z,TNTI,GE,BHE,s,,,2014-05-10T16:33:08.110000Z,TNTI,GE,BHZ,p,smi:org.gfz-potsdam.de/geofon/AIC,,42.35,False,,GE.TNTI.SH.gfz2014jcyq.mseed,,"{'starttime': 1399739558.1100001, 'endtime': 1399739858.92, 'p_time': 1399739588.1100001, 's_time': 1399739630.46, 'channel_type': 'SH'}",GE.TNTI.SH.gfz2014jcyq.npz
gfz2014iwpt,2014-05-07T05:14:05.040000Z,0.951,123.259,58.1,4.53,mb,,"Minahassa Peninsula, Sulawesi",26,2014-05-07T05:15:15.220000Z,TOLI2,GE,BHZ,s,,,2014-05-07T05:14:43.610000Z,TOLI2,GE,BHZ,p,smi:org.gfz-potsdam.de/geofon/AIC,,31.61,False,,GE.TOLI2.BH.gfz2014iwpt.mseed,Could not get 3 components for TOLI2,"{'starttime': 1399439653.61, 'endtime': 1399439954.42, 'p_time': 1399439683.61, 's_time': 1399439715.22, 'channel_type': 'BH'}",GE.TOLI2.BH.gfz2014iwpt.npz
gfz2014hjch,2014-04-15T14:08:03.270000Z,1.767,127.487,50.7,4.47,mb,,"Halmahera, Indonesia",40,2014-04-15T14:08:35.720000Z,TNTI,GE,BHZ,s,,,2014-04-15T14:08:21.260000Z,TNTI,GE,BHZ,p,smi:org.gfz-potsdam.de/geofon/AIC,,14.46,False,,GE.TNTI.BH.gfz2014hjch.mseed,Could not get 3 components for TNTI,"{'starttime': 1397570871.26, 'endtime': 1397571172.0700002, 'p_time': 1397570901.26, 's_time': 1397570915.72, 'channel_type': 'BH'}",GE.TNTI.BH.gfz2014hjch.npz
gfz2014gzsh,2014-04-10T10:51:25.880000Z,4.42,123.412,533.1,4.39,mb,,Celebes Sea,47,2014-04-10T10:54:13.360000Z,LUWI,GE,BHZ,s,,,2014-04-10T10:52:57.560000Z,LUWI,GE,BHZ,p,smi:org.gfz-potsdam.de/geofon/AIC,,75.8,False,,GE.LUWI.BH.gfz2014gzsh.mseed,Could not get 3 components for LUWI,"{'starttime': 1397127147.56, 'endtime': 1397127448.37, 'p_time': 1397127177.56, 's_time': 1397127253.36, 'channel_type': 'BH'}",GE.LUWI.BH.gfz2014gzsh.npz
gfz2014ghxq,2014-03-31T17:06:12.810000Z,-9.465,115.142,50.5,4.46,mb,,"South of Bali, Indonesia",20,2014-03-31T17:06:53.390000Z,JAGI,GE,BHE,s,,,2014-03-31T17:06:36.710000Z,JAGI,GE,BHZ,p,smi:org.gfz-potsdam.de/geofon/AIC,,16.68,False,,GE.JAGI.BH.gfz2014ghxq.mseed,,"{'starttime': 1396285566.71, 'endtime': 1396285867.52, 'p_time': 1396285596.71, 's_time': 1396285613.39, 'channel_type': 'BH'}",GE.JAGI.BH.gfz2014ghxq.npz
gfz2014ghxq,2014-03-31T17:06:12.810000Z,-9.465,115.142,50.5,4.46,mb,,"South of Bali, Indonesia",20,2014-03-31T17:07:24.410000Z,PLAI,GE,BHE,s,,,2014-03-31T17:06:54.650000Z,PLAI,GE,BHZ,p,,,29.76,False,,GE.PLAI.BH.gfz2014ghxq.mseed,Could not get 3 components for PLAI,"{'starttime': 1396285584.6499999, 'endtime': 1396285885.46, 'p_time': 1396285614.6499999, 's_time': 1396285644.4099998, 'channel_type': 'BH'}",GE.PLAI.BH.gfz2014ghxq.npz
gfz2014genx,2014-03-29T20:47:09.160000Z,-0.323,133.008,35.5,4.74,mb,,"Irian Jaya Region, Indonesia",77,2014-03-29T20:48:22.410000Z,FAKI,GE,BHE,s,,,2014-03-29T20:47:50.160000Z,FAKI,GE,BHZ,p,smi:org.gfz-potsdam.de/geofon/AIC,,32.25,False,,GE.FAKI.BH.gfz2014genx.mseed,Could not get 3 components for FAKI,"{'starttime': 1396126040.16, 'endtime': 1396126340.9699998, 'p_time': 1396126070.16, 's_time': 1396126102.4099998, 'channel_type': 'BH'}",GE.FAKI.BH.gfz2014genx.npz
gfz2014fzbl,2014-03-26T20:47:51.840000Z,1.785,127.535,143.6,5.4,Mw,,"Halmahera, Indonesia",229,2014-03-26T20:48:33.830000Z,TNTI,GE,BHZ,s,,,2014-03-26T20:48:16.710000Z,TNTI,GE,BHZ,p,smi:org.gfz-potsdam.de/geofon/AIC,,17.12,False,,GE.TNTI.BH.gfz2014fzbl.mseed,,"{'starttime': 1395866866.71, 'endtime': 1395867167.52, 'p_time': 1395866896.71, 's_time': 1395866913.8300002, 'channel_type': 'BH'}",GE.TNTI.BH.gfz2014fzbl.npz
gfz2014fpgw,2014-03-21T12:11:40.980000Z,-9.065,109.923,53.0,4.4,mb,,"South of Java, Indonesia",30,2014-03-21T12:12:18.090000Z,UGM,GE,BHZ,s,,,2014-03-21T12:12:02.210000Z,UGM,GE,BHZ,p,smi:org.gfz-potsdam.de/geofon/AIC,,15.88,False,,GE.UGM.BH.gfz2014fpgw.mseed,Could not get 3 components for UGM,"{'starttime': 1395403892.2099998, 'endtime': 1395404193.02, 'p_time': 1395403922.2099998, 's_time': 1395403938.09, 'channel_type': 'BH'}",GE.UGM.BH.gfz2014fpgw.npz
gfz2014fbzr,2014-03-14T05:46:37.450000Z,-2.842,129.798,32.3,4.41,mb,,"Seram, Indonesia",33,2014-03-14T05:47:26.820000Z,BNDI,GE,BHE,s,,,2014-03-14T05:47:03.930000Z,BNDI,GE,BHZ,p,,,22.89,False,,GE.BNDI.BH.gfz2014fbzr.mseed,Could not get 3 components for BNDI,"{'starttime': 1394775993.9299998, 'endtime': 1394776294.74, 'p_time': 1394776023.9299998, 's_time': 1394776046.82, 'channel_type': 'BH'}",GE.BNDI.BH.gfz2014fbzr.npz
gfz2014fbzr,2014-03-14T05:46:37.450000Z,-2.842,129.798,32.3,4.41,mb,,"Seram, Indonesia",33,2014-03-14T05:47:44.130000Z,FAKI,GE,BHE,s,,,2014-03-14T05:47:14.270000Z,FAKI,GE,BHZ,p,,,29.86,False,,GE.FAKI.BH.gfz2014fbzr.mseed,Could not get 3 components for FAKI,"{'starttime': 1394776004.2700002, 'endtime': 1394776305.08, 'p_time': 1394776034.2700002, 's_time': 1394776064.1299999, 'channel_type': 'BH'}",GE.FAKI.BH.gfz2014fbzr.npz
gfz2014fbzr,2014-03-14T05:46:37.450000Z,-2.842,129.798,32.3,4.41,mb,,"Seram, Indonesia",33,2014-03-14T05:48:17.770000Z,SANI,GE,BHE,s,,,2014-03-14T05:47:34.260000Z,SANI,GE,BHZ,p,,,43.51,False,,GE.SANI.BH.gfz2014fbzr.mseed,Could not get 3 components for SANI,"{'starttime': 1394776024.26, 'endtime': 1394776325.0700002, 'p_time': 1394776054.26, 's_time': 1394776097.77, 'channel_type': 'BH'}",GE.SANI.BH.gfz2014fbzr.npz
gfz2014esmj,2014-03-09T00:50:00.910000Z,-9.527,115.013,68.1,4.4,mb,,"South of Bali, Indonesia",42,2014-03-09T00:50:39.030000Z,JAGI,GE,BHE,s,,,2014-03-09T00:50:23.060000Z,JAGI,GE,BHZ,p,smi:org.gfz-potsdam.de/geofon/AIC,,15.97,False,,GE.JAGI.BH.gfz2014esmj.mseed,Could not get 3 components for JAGI,"{'starttime': 1394326193.06, 'endtime': 1394326493.8700001, 'p_time': 1394326223.06, 's_time': 1394326239.0300002, 'channel_type': 'BH'}",GE.JAGI.BH.gfz2014esmj.npz
gfz2014esmj,2014-03-09T00:50:00.910000Z,-9.527,115.013,68.1,4.4,mb,,"South of Bali, Indonesia",42,2014-03-09T00:51:16.840000Z,PLAI,GE,BHE,s,,,2014-03-09T00:50:44.710000Z,PLAI,GE,BHZ,p,smi:org.gfz-potsdam.de/geofon/AIC,,32.13,False,,GE.PLAI.BH.gfz2014esmj.mseed,Could not get 3 components for PLAI,"{'starttime': 1394326214.71, 'endtime': 1394326515.52, 'p_time': 1394326244.71, 's_time': 1394326276.84, 'channel_type': 'BH'}",GE.PLAI.BH.gfz2014esmj.npz
gfz2014emyz,2014-03-06T00:23:20.350000Z,-0.08,122.941,142.7,5.14,mb,,"Minahassa Peninsula, Sulawesi",174,2014-03-06T00:23:58.340000Z,LUWI,GE,BHZ,s,,,2014-03-06T00:23:42.460000Z,LUWI,GE,BHZ,p,smi:org.gfz-potsdam.de/geofon/AIC,,15.88,False,,GE.LUWI.BH.gfz2014emyz.mseed,Could not get 3 components for LUWI,"{'starttime': 1394065392.46, 'endtime': 1394065693.2700002, 'p_time': 1394065422.46, 's_time': 1394065438.34, 'channel_type': 'BH'}",GE.LUWI.BH.gfz2014emyz.npz
gfz2014emyz,2014-03-06T00:23:20.350000Z,-0.08,122.941,142.7,5.14,mb,,"Minahassa Peninsula, Sulawesi",174,2014-03-06T00:25:18.180000Z,TNTI,GE,BHZ,s,,,2014-03-06T00:24:26.810000Z,TNTI,GE,BHZ,p,smi:org.gfz-potsdam.de/geofon/AIC,,51.37,False,,GE.TNTI.BH.gfz2014emyz.mseed,Could not get 3 components for TNTI,"{'starttime': 1394065436.81, 'endtime': 1394065737.62, 'p_time': 1394065466.81, 's_time': 1394065518.18, 'channel_type': 'BH'}",GE.TNTI.BH.gfz2014emyz.npz
gfz2014eigb,2014-03-03T10:17:48.930000Z,-4.068,102.788,99.7,4.13,mb,,"Southern Sumatra, Indonesia",26,2014-03-03T10:18:15.100000Z,MNAI,GE,BHZ,s,,,2014-03-03T10:18:03.930000Z,MNAI,GE,BHZ,p,,,11.17,False,,GE.MNAI.BH.gfz2014eigb.mseed,,"{'starttime': 1393841853.9299998, 'endtime': 1393842154.74, 'p_time': 1393841883.9299998, 's_time': 1393841895.1, 'channel_type': 'BH'}",GE.MNAI.BH.gfz2014eigb.npz
gfz2014egln,2014-03-02T10:46:47.800000Z,1.265,120.705,10.0,4.21,mb,,"Minahassa Peninsula, Sulawesi",39,2014-03-02T10:46:52.990000Z,TOLI2,GE,BHZ,s,,,2014-03-02T10:46:50.140000Z,TOLI2,GE,BHZ,p,,,2.85,False,,GE.TOLI2.BH.gfz2014egln.mseed,Could not get 3 components for TOLI2,"{'starttime': 1393757180.14, 'endtime': 1393757480.95, 'p_time': 1393757210.14, 's_time': 1393757212.99, 'channel_type': 'BH'}",GE.TOLI2.BH.gfz2014egln.npz
gfz2014dieg,2014-02-17T03:50:40.120000Z,0.317,120.173,60.6,4.84,mb,,"Minahassa Peninsula, Sulawesi",27,2014-02-17T03:51:12.290000Z,TOLI2,GE,BHZ,s,,,2014-02-17T03:50:58.060000Z,TOLI2,GE,BHZ,p,smi:org.gfz-potsdam.de/geofon/AIC,,14.23,False,,GE.TOLI2.BH.gfz2014dieg.mseed,Could not get 3 components for TOLI2,"{'starttime': 1392609028.06, 'endtime': 1392609328.8700001, 'p_time': 1392609058.06, 's_time': 1392609072.29, 'channel_type': 'BH'}",GE.TOLI2.BH.gfz2014dieg.npz
gfz2014cxla,2014-02-11T06:46:19.030000Z,-8.789,112.478,38.7,4.72,mb,,"Java, Indonesia",21,2014-02-11T06:47:17.020000Z,UGM,GE,BHE,s,,,2014-02-11T06:46:52.070000Z,UGM,GE,BHZ,p,,,24.95,False,,GE.UGM.BH.gfz2014cxla.mseed,Could not get 3 components for UGM,"{'starttime': 1392101182.0700002, 'endtime': 1392101482.88, 'p_time': 1392101212.0700002, 's_time': 1392101237.02, 'channel_type': 'BH'}",GE.UGM.BH.gfz2014cxla.npz
gfz2014bxsc,2014-01-28T04:48:10.730000Z,-8.508,109.16,54.0,3.98,MLv,,"Java, Indonesia",27,2014-01-28T04:48:52.170000Z,UGM,GE,BHZ,s,,,2014-01-28T04:48:34.660000Z,UGM,GE,BHZ,p,smi:org.gfz-potsdam.de/geofon/AIC,,17.51,False,,GE.UGM.BH.gfz2014bxsc.mseed,Could not get 3 components for UGM,"{'starttime': 1390884484.66, 'endtime': 1390884785.47, 'p_time': 1390884514.66, 's_time': 1390884532.1699998, 'channel_type': 'BH'}",GE.UGM.BH.gfz2014bxsc.npz
gfz2014brdm,2014-01-24T14:36:22.210000Z,4.491,95.163,38.0,4.89,mb,,"Northern Sumatra, Indonesia",123,2014-01-24T14:38:07.880000Z,GSI,GE,BHE,s,,,2014-01-24T14:37:20.760000Z,GSI,GE,BHZ,p,smi:org.gfz-potsdam.de/geofon/AIC,,47.12,False,,GE.GSI.BH.gfz2014brdm.mseed,,"{'starttime': 1390574210.76, 'endtime': 1390574511.57, 'p_time': 1390574240.76, 's_time': 1390574287.88, 'channel_type': 'BH'}",GE.GSI.BH.gfz2014brdm.npz
gfz2014brdi,2014-01-24T14:31:27.290000Z,-6.797,130.649,82.4,4.79,Mw,,Banda Sea,117,2014-01-24T14:32:08.630000Z,SAUI,GE,BHZ,s,,,2014-01-24T14:31:52.060000Z,SAUI,GE,BHZ,p,smi:org.gfz-potsdam.de/geofon/AIC,,16.57,False,,GE.SAUI.BH.gfz2014brdi.mseed,,"{'starttime': 1390573882.06, 'endtime': 1390574182.8700001, 'p_time': 1390573912.06, 's_time': 1390573928.63, 'channel_type': 'BH'}",GE.SAUI.BH.gfz2014brdi.npz
gfz2024yvub,2024-12-19T10:51:30.890000Z,-6.38,130.344,143.9,4.31,mb,,Banda Sea,41,2024-12-19T10:52:32.900000Z,BNDI,GE,BHN,s,,,2024-12-19T10:52:06.480000Z,BNDI,GE,BHZ,p,,,26.42,False,,GE.BNDI.BH.gfz2024yvub.mseed,Could not get 3 components for BNDI,"{'starttime': 1734605496.48, 'endtime': 1734605797.29, 'p_time': 1734605526.48, 's_time': 1734605552.9, 'channel_type': 'BH'}",GE.BNDI.BH.gfz2024yvub.npz
gfz2024ytcb,2024-12-17T23:29:29.300000Z,-6.193,133.101,10.0,4.62,mb,,"Aru Islands Region, Indonesia",19,2024-12-17T23:31:00.120000Z,FAKI,GE,BHE,s,,,2024-12-17T23:30:22.160000Z,FAKI,GE,BHZ,p,,,37.96,False,,GE.FAKI.SH.gfz2024ytcb.mseed,,"{'starttime': 1734478192.16, 'endtime': 1734478492.9699998, 'p_time': 1734478222.16, 's_time': 1734478260.12, 'channel_type': 'SH'}",GE.FAKI.SH.gfz2024ytcb.npz
gfz2024ysdn,2024-12-17T11:05:37.020000Z,5.167,127.438,133.8,4.98,mb,,Philippine Islands Region,93,2024-12-17T11:07:31.660000Z,TNTI,GE,BHZ,s,,,2024-12-17T11:06:42.430000Z,TNTI,GE,BHZ,p,,,49.23,False,,GE.TNTI.BH.gfz2024ysdn.mseed,Could not get 3 components for TNTI,"{'starttime': 1734433572.43, 'endtime': 1734433873.24, 'p_time': 1734433602.43, 's_time': 1734433651.66, 'channel_type': 'BH'}",GE.TNTI.BH.gfz2024ysdn.npz
gfz2024yrib,2024-12-17T00:13:16.510000Z,-8.613,118.33,129.1,4.54,mb,,"Sumbawa Region, Indonesia",22,2024-12-17T00:13:51.960000Z,PLAI,GE,BHE,s,,,2024-12-17T00:13:37.490000Z,PLAI,GE,BHZ,p,,,14.47,False,,GE.PLAI.BH.gfz2024yrib.mseed,Could not get 3 components for PLAI,"{'starttime': 1734394387.4899998, 'endtime': 1734394688.3, 'p_time': 1734394417.4899998, 's_time': 1734394431.96, 'channel_type': 'BH'}",GE.PLAI.BH.gfz2024yrib.npz
gfz2024yqam,2024-12-16T07:16:50.710000Z,-7.926,121.033,10.0,4.83,mb,,Flores Sea,43,2024-12-16T07:17:32.960000Z,MMRI,GE,BHN,s,,,2024-12-16T07:17:16.090000Z,MMRI,GE,BHZ,p,,,16.87,False,,GE.MMRI.BH.gfz2024yqam.mseed,Could not get 3 components for MMRI,"{'starttime': 1734333406.09, 'endtime': 1734333706.9, 'p_time': 1734333436.09, 's_time': 1734333452.96, 'channel_type': 'BH'}",GE.MMRI.BH.gfz2024yqam.npz
gfz2024yqam,2024-12-16T07:16:50.710000Z,-7.926,121.033,10.0,4.83,mb,,Flores Sea,43,2024-12-16T07:18:22.800000Z,PLAI,GE,BHE,s,,,2024-12-16T07:17:43.840000Z,PLAI,GE,BHZ,p,,,38.96,False,,GE.PLAI.BH.gfz2024yqam.mseed,,"{'starttime': 1734333433.84, 'endtime': 1734333734.6499999, 'p_time': 1734333463.84, 's_time': 1734333502.8, 'channel_type': 'BH'}",GE.PLAI.BH.gfz2024yqam.npz
gfz2024yovi,2024-12-15T15:31:46.990000Z,1.958,128.289,107.6,4.62,mb,,"Halmahera, Indonesia",43,2024-12-15T15:32:33.560000Z,TNTI,GE,BHN,s,,,2024-12-15T15:32:13.730000Z,TNTI,GE,BHZ,p,,,19.83,False,,GE.TNTI.BH.gfz2024yovi.mseed,,"{'starttime': 1734276703.7299998, 'endtime': 1734277004.54, 'p_time': 1734276733.7299998, 's_time': 1734276753.56, 'channel_type': 'BH'}",GE.TNTI.BH.gfz2024yovi.npz
gfz2024yekl,2024-12-09T22:41:07.570000Z,-7.476,129.137,82.6,4.73,mb,,Banda Sea,29,2024-12-09T22:43:28.760000Z,FAKI,GE,BHN,s,,,2024-12-09T22:42:26.360000Z,FAKI,GE,BHZ,p,,,62.4,False,,GE.FAKI.BH.gfz2024yekl.mseed,Could not get 3 components for FAKI,"{'starttime': 1733784116.36, 'endtime': 1733784417.1699998, 'p_time': 1733784146.36, 's_time': 1733784208.76, 'channel_type': 'BH'}",GE.FAKI.BH.gfz2024yekl.npz
