filename,p_index,s_index,ps_interval_samples,ps_interval_seconds,data_length
GE.TNTI.HL.gfz2009ayha.npz,3000,9659,6659,66.59,30085
GE.UGM.SH.gfz2012cipp.npz,3000,4696,1696,16.96,30085
GE.TNTI.BH.gfz2024fyvc.npz,3001,5416,2415,24.15,30085
GE.BBJI.BH.gfz2020ilwy.npz,3000,4184,1184,11.84,30085
GE.UGM.BH.gfz2013crnj.npz,3001,4648,1647,16.47,30085
GE.TNTI.SH.gfz2021jgtf.npz,3000,6903,3903,39.03,30085
GE.SANI.BH.gfz2013ykdd.npz,3001,11532,8531,85.31,30085
GE.LUWI.BH.gfz2024fyvc.npz,3001,6675,3674,36.74,30085
GE.PLAI.SH.gfz2024xkub.npz,3001,6670,3669,36.69,30085
GE.PLAI.BH.gfz2018pmjk.npz,3001,5199,2198,21.98,30085
GE.MNAI.SH.gfz2020wrfa.npz,3001,3937,936,9.36,30085
GE.MMRI.HL.gfz2009rgas.npz,3000,5616,2616,26.16,30085
GE.SANI.BH.gfz2022bkjt.npz,3001,8593,5592,55.92,30085
GE.JAGI.BH.gfz2013yova.npz,3001,7899,4898,48.98,30085
GE.FAKI.BL.gfz2011ycjg.npz,3002,9821,6819,68.19,30085
GE.SAUI.SH.gfz2016mcqf.npz,3000,5265,2265,22.65,30085
GE.SAUI.BL.gfz2016gdco.npz,3001,4997,1996,19.96,30085
GE.LUWI.BH.gfz2013ghxx.npz,3001,5045,2044,20.44,30085
GE.SAUI.SH.gfz2020ugnr.npz,3001,6890,3889,38.89,30085
GE.BKNI.BH.gfz2009tdlp.npz,3001,4994,1993,19.93,30085
GE.LUWI.BL.gfz2009floe.npz,3001,6112,3111,31.11,30085
GE.GSI.SH.gfz2010yvmm.npz,3001,5890,2889,28.89,30085
GE.UGM.SH.gfz2013pzfp.npz,3000,4851,1851,18.51,30085
GE.FAKI.BH.gfz2009qogj.npz,3001,8345,5344,53.44,30085
GE.PLAI.BL.gfz2018pmjk.npz,3001,5199,2198,21.98,30085
GE.SMRI.HH.gfz2009inbh.npz,3000,6352,3352,33.52,30085
GE.SMRI.BH.gfz2012atnm.npz,3001,5342,2341,23.41,30085
GE.MMRI.SH.gfz2012rbpj.npz,3001,10204,7203,72.03,30085
GE.MMRI.BH.gfz2023frsp.npz,3001,4466,1465,14.65,30085
GE.GENI.BH.gfz2018umjj.npz,3001,4466,1465,14.65,30085
GE.GENI.SH.gfz2018umjj.npz,3001,4466,1465,14.65,30085
GE.UGM.BL.gfz2009boyf.npz,3001,6030,3029,30.29,30085
GE.MNAI.BL.gfz2025aeue.npz,3001,3868,867,8.67,30085
GE.SMRI.BH.gfz2018iouz.npz,3001,4375,1374,13.74,30085
GE.UGM.SL.gfz2017fdou.npz,3001,4567,1566,15.66,30085
GE.FAKI.HH.gfz2009bjlo.npz,3000,5960,2960,29.6,30085
GE.TNTI.HL.gfz2009eqqh.npz,3000,4181,1181,11.81,30085
GE.UGM.HL.gfz2009bjnh.npz,3000,24403,21403,214.03,30085
GE.MNAI.BH.gfz2010uxzk.npz,3001,3855,854,8.54,30085
GE.BKNI.SH.gfz2012gitd.npz,3000,4375,1375,13.75,30085
GE.LUWI.BL.gfz2011xxju.npz,3001,8322,5321,53.21,30085
GE.MNAI.SH.gfz2011swwe.npz,3001,4888,1887,18.87,30085
GE.LUWI.BL.gfz2009qgjm.npz,3002,8471,5469,54.69,30085
GE.LUWI.BL.gfz2012wmnj.npz,3001,4934,1933,19.33,30085
GE.LUWI.BL.gfz2013uqzd.npz,3001,8915,5914,59.14,30085
GE.SANI.BH.gfz2024imhv.npz,3001,7927,4926,49.26,30085
GE.UGM.BL.gfz2009bjnh.npz,3000,24403,21403,214.03,30085
GE.FAKI.BL.gfz2009bmox.npz,3001,9003,6002,60.02,30085
GE.PLAI.SH.gfz2019usec.npz,3000,4221,1221,12.21,30085
GE.JAGI.BH.gfz2017tacj.npz,3001,4727,1726,17.26,30085
GE.LUWI.BH.gfz2021ityl.npz,3001,4563,1562,15.62,30085
GE.LUWI.BH.gfz2010occd.npz,3001,4792,1791,17.91,30085
GE.MNAI.HH.gfz2009rjtx.npz,3000,8202,5202,52.02,30085
GE.SOEI.HH.gfz2009rpju.npz,3000,10618,7618,76.18,30085
GE.PLAI.SL.gfz2014ghxq.npz,3000,5976,2976,29.76,30085
GE.FAKI.HH.gfz2009ennn.npz,3000,7655,4655,46.55,30085
GE.BKNI.SH.gfz2009ymno.npz,3000,6430,3430,34.3,30085
GE.UGM.BH.gfz2010teou.npz,3001,7812,4811,48.11,30085
GE.UGM.SH.gfz2016wcii.npz,3000,4811,1811,18.11,30085
GE.LUWI.SH.gfz2013kniy.npz,3000,9413,6413,64.13,30085
GE.TOLI2.SH.gfz2024stnc.npz,3000,6049,3049,30.49,30085
GE.TOLI2.BL.gfz2025bymb.npz,3001,4214,1213,12.13,30085
GE.UGM.BL.gfz2009inbh.npz,3002,5970,2968,29.68,30085
GE.LUWI.HH.gfz2009floe.npz,3000,6111,3111,31.11,30085
GE.FAKI.BL.gfz2010antw.npz,3000,11068,8068,80.68,30085
GE.SAUI.BH.gfz2010kolf.npz,3001,5503,2502,25.02,30085
GE.SOEI.BL.gfz2009qfbt.npz,3002,8525,5523,55.23,30085
GE.GSI.BH.gfz2012uhbt.npz,3001,4276,1275,12.75,30085
GE.BBJI.BH.gfz2017dbex.npz,3001,4188,1187,11.87,30085
GE.TNTI.BL.gfz2014hjch.npz,3001,4447,1446,14.46,30085
GE.SOEI.SH.gfz2012rbpj.npz,3001,8462,5461,54.61,30085
GE.PLAI.SH.gfz2012ilqg.npz,3000,4887,1887,18.87,30085
GE.LUWI.SH.gfz2010abbl.npz,3001,8712,5711,57.11,30085
GE.UGM.HL.gfz2009bbud.npz,3000,5426,2426,24.26,30085
GE.SANI.BL.gfz2025dcky.npz,3001,9805,6804,68.04,30085
GE.BNDI.SH.gfz2012xahl.npz,3001,5813,2812,28.12,30085
GE.MMRI.BH.gfz2009efga.npz,3001,9775,6774,67.74,30085
GE.MMRI.BH.gfz2013yfql.npz,3001,6281,3280,32.8,30085
GE.SOEI.BL.gfz2013jbax.npz,3000,9219,6219,62.19,30085
GE.BNDI.BL.gfz2009yode.npz,3001,5360,2359,23.59,30085
GE.UGM.HL.gfz2009inbh.npz,3000,5968,2968,29.68,30085
GE.MMRI.BL.gfz2013qvir.npz,3001,9793,6792,67.92,30085
GE.MNAI.HL.gfz2009pxkx.npz,3000,6809,3809,38.09,30085
GE.LUWI.BL.gfz2018hbkr.npz,3001,5900,2899,28.99,30085
GE.TNTI.BH.gfz2023xgoy.npz,3000,6097,3097,30.97,30085
GE.SMRI.SH.gfz2013qeoy.npz,3000,5993,2993,29.93,30085
GE.TNTI.BH.gfz2024fmvg.npz,3002,4405,1403,14.03,30085
GE.TNTI.BL.gfz2009bmox.npz,3002,5029,2027,20.27,30085
GE.LUWI.BH.gfz2024uowt.npz,3000,6761,3761,37.61,30085
GE.UGM.SL.gfz2018hcuv.npz,3000,4589,1589,15.89,30085
GE.LUWI.SH.gfz2014gzsh.npz,3001,10581,7580,75.8,30085
GE.SMRI.HL.gfz2009boyf.npz,3000,6153,3153,31.53,30085
GE.SANI.SH.gfz2013grue.npz,3000,11086,8086,80.86,30085
GE.JAGI.BH.gfz2013ufit.npz,3001,4876,1875,18.75,30085
GE.SOEI.BL.gfz2018hode.npz,3001,3731,730,7.3,30085
GE.SOEI.BL.gfz2013ucyl.npz,3001,8762,5761,57.61,30085
GE.TOLI2.BL.gfz2017frih.npz,3001,3956,955,9.55,30085
GE.GSI.BL.gfz2009ymno.npz,3001,6012,3011,30.11,30085
GE.MNAI.BH.gfz2010veze.npz,3001,4500,1499,14.99,30085
GE.SOEI.BH.gfz2012rbpj.npz,3001,8462,5461,54.61,30085
GE.TOLI2.BH.gfz2013ghxx.npz,3001,6553,3552,35.52,30085
GE.PLAI.SL.gfz2019cznc.npz,3000,4363,1363,13.63,30085
GE.SANI.SH.gfz2024imhv.npz,3000,7926,4926,49.26,30085
GE.PLAI.SH.gfz2019cznc.npz,3000,4363,1363,13.63,30085
GE.PLAI.SH.gfz2017culr.npz,3001,4408,1407,14.07,30085
GE.JAGI.BH.gfz2025bmwa.npz,3001,8880,5879,58.79,30085
GE.LUWI.BH.gfz2024stnc.npz,3002,4678,1676,16.76,30085
GE.UGM.SL.gfz2010teou.npz,3000,7811,4811,48.11,30085
GE.SMRI.BH.gfz2011yfab.npz,3001,6832,3831,38.31,30085
GE.LUWI.BH.gfz2012rszr.npz,3001,6320,3319,33.19,30085
GE.FAKI.BH.gfz2024tutg.npz,3001,7500,4499,44.99,30085
GE.UGM.SL.gfz2013jbwd.npz,3000,6833,3833,38.33,30085
GE.SOEI.BL.gfz2010ghiq.npz,3001,10476,7475,74.75,30085
GE.PLAI.BL.gfz2012ltyh.npz,3001,4267,1266,12.66,30085
GE.PLAI.BH.gfz2012dcye.npz,3001,4107,1106,11.06,30085
GE.BNDI.SH.gfz2025dcky.npz,3000,6293,3293,32.93,30085
GE.SANI.BH.gfz2017sglz.npz,3001,6687,3686,36.86,30085
GE.TOLI2.BL.gfz2013pucg.npz,3000,6890,3890,38.9,30085
GE.TNTI.HH.gfz2009qghs.npz,3000,5191,2191,21.91,30085
GE.JAGI.SH.gfz2012ycal.npz,3000,3993,993,9.93,30085
GE.TNTI.BL.gfz2010awor.npz,3001,7411,4410,44.1,30085
GE.MMRI.BL.gfz2012ugap.npz,3001,5375,2374,23.74,30085
GE.MNAI.BH.gfz2010abkp.npz,3001,6731,3730,37.3,30085
GE.PLAI.BH.gfz2025ghay.npz,3001,4792,1791,17.91,30085
GE.PLAI.BH.gfz2013sril.npz,3001,5556,2555,25.55,30085
GE.FAKI.BH.gfz2015ycis.npz,3002,6605,3603,36.03,30085
GE.LHMI.BL.gfz2012rkse.npz,3001,4392,1391,13.91,30085
GE.MNAI.SH.gfz2018yajs.npz,3001,4976,1975,19.75,30085
GE.TNTI.BH.gfz2009enbu.npz,3001,7127,4126,41.26,30085
GE.UGM.HL.gfz2009rerx.npz,3000,6676,3676,36.76,30085
GE.TOLI2.BL.gfz2025dygb.npz,3001,8049,5048,50.48,30085
GE.FAKI.BL.gfz2013wlbf.npz,3001,5560,2559,25.59,30085
GE.TNTI.BL.gfz2009qgjm.npz,3001,4572,1571,15.71,30085
GE.UGM.BH.gfz2011lnaf.npz,3001,4588,1587,15.87,30085
GE.MNAI.SH.gfz2013uvlo.npz,3000,7635,4635,46.35,30085
GE.UGM.SH.gfz2012kaia.npz,3001,4409,1408,14.08,30085
GE.PLAI.BH.gfz2025bckw.npz,3001,4563,1562,15.62,30085
GE.FAKI.BH.gfz2010antw.npz,3000,11068,8068,80.68,30085
GE.FAKI.BH.gfz2010ghiq.npz,3002,7382,4380,43.8,30085
GE.SAUI.HH.gfz2009tkfn.npz,3000,11707,8707,87.07,30085
GE.SANI.BL.gfz2022xote.npz,3001,6702,3701,37.01,30085
GE.FAKI.BH.gfz2009ennn.npz,3000,7655,4655,46.55,30085
GE.FAKI.HL.gfz2009ayty.npz,3000,6316,3316,33.16,30085
GE.TNTI.HL.gfz2009rqxq.npz,3000,5610,2610,26.1,30085
GE.SANI.BL.gfz2022fyfw.npz,3002,7193,4191,41.91,30085
GE.TOLI2.BL.gfz2024qmwb.npz,3001,11311,8310,83.1,30085
GE.FAKI.BL.gfz2009blnm.npz,3001,6291,3290,32.9,30085
GE.UGM.BH.gfz2018oacg.npz,3001,4545,1544,15.44,30085
GE.PLAI.SH.gfz2017nlxf.npz,3001,4473,1472,14.72,30085
GE.TNTI.SH.gfz2015thvg.npz,3001,5645,2644,26.44,30085
GE.LUWI.BH.gfz2009qgjm.npz,3002,8471,5469,54.69,30085
GE.LUWI.BH.gfz2022xote.npz,3001,4799,1798,17.98,30085
GE.SANI.BH.gfz2013kniy.npz,3001,5524,2523,25.23,30085
GE.SANI.BH.gfz2010awor.npz,3001,7397,4396,43.96,30085
GE.JAGI.BH.gfz2013dfav.npz,3001,5680,2679,26.79,30085
GE.LUWI.BL.gfz2013ghxx.npz,3001,5045,2044,20.44,30085
GE.PLAI.BH.gfz2023phwg.npz,3001,4489,1488,14.88,30085
GE.LUWI.BL.gfz2014emyz.npz,3001,4589,1588,15.88,30085
GE.GSI.BL.gfz2009dygp.npz,3001,3913,912,9.12,30085
GE.SANI.BL.gfz2012blmw.npz,3001,5508,2507,25.07,30085
GE.TNTI.HH.gfz2009akjy.npz,3000,9166,6166,61.66,30085
GE.LUWI.BL.gfz2022xote.npz,3001,4799,1798,17.98,30085
GE.UGM.BH.gfz2015kylx.npz,3001,5107,2106,21.06,30085
GE.GSI.SH.gfz2025cdqz.npz,3001,5079,2078,20.78,30085
GE.FAKI.BL.gfz2024quvs.npz,3001,8616,5615,56.15,30085
GE.JAGI.BL.gfz2013yova.npz,3001,7899,4898,48.98,30085
GE.BNDI.SH.gfz2024yvub.npz,3001,5643,2642,26.42,30085
GE.SAUI.BL.gfz2022bkjt.npz,3001,7937,4936,49.36,30085
GE.SOEI.SH.gfz2018hode.npz,3001,3731,730,7.3,30085
GE.TNTI.HH.gfz2009dvgr.npz,3000,6425,3425,34.25,30085
GE.SOEI.HL.gfz2009rpju.npz,3000,10618,7618,76.18,30085
GE.LHMI.BL.gfz2010dxle.npz,3000,4878,1878,18.78,30085
GE.SOEI.SH.gfz2013pyhb.npz,3000,9330,6330,63.3,30085
GE.SOEI.BH.gfz2023jjmg.npz,3000,8761,5761,57.61,30085
GE.MMRI.BL.gfz2023jjmg.npz,3001,8805,5804,58.04,30085
GE.BBJI.BH.gfz2019cxju.npz,3001,3509,508,5.08,30085
GE.PLAI.BH.gfz2011rwjh.npz,3001,4289,1288,12.88,30085
GE.FAKI.BL.gfz2009dkli.npz,3000,12495,9495,94.95,30085
GE.FAKI.HL.gfz2009nqxv.npz,3000,7630,4630,46.3,30085
GE.GSI.SH.gfz2012yfdf.npz,3001,5559,2558,25.58,30085
GE.JAGI.BL.gfz2013ufit.npz,3001,4876,1875,18.75,30085
GE.SOEI.BL.gfz2013yfql.npz,3001,3736,735,7.35,30085
GE.JAGI.SH.gfz2012wwoh.npz,3001,7806,4805,48.05,30085
GE.SOEI.BL.gfz2012amyi.npz,3001,10378,7377,73.77,30085
GE.BNDI.BL.gfz2024quvs.npz,3001,6274,3273,32.73,30085
GE.TOLI2.BL.gfz2018ankr.npz,3001,4338,1337,13.37,30085
GE.TNTI.BL.gfz2017tbbl.npz,3002,3444,442,4.42,30085
GE.SAUI.BH.gfz2021ubnw.npz,3002,4860,1858,18.58,30085
GE.SANI.SH.gfz2013nflx.npz,3000,8962,5962,59.62,30085
GE.UGM.BH.gfz2009bkat.npz,3001,5085,2084,20.84,30085
GE.SOEI.BH.gfz2024quvs.npz,3001,9693,6692,66.92,30085
GE.SOEI.SH.gfz2025gvra.npz,3000,9938,6938,69.38,30085
GE.UGM.BL.gfz2009npjw.npz,3001,5551,2550,25.5,30085
GE.LUWI.BH.gfz2010ciep.npz,3001,4317,1316,13.16,30085
GE.TNTI.SH.gfz2019sgac.npz,3001,5309,2308,23.08,30085
GE.BNDI.BL.gfz2021jacz.npz,3001,4994,1993,19.93,30085
GE.MMRI.BH.gfz2013ribh.npz,3001,4455,1454,14.54,30085
GE.LHMI.BH.gfz2010wlnb.npz,3000,5103,2103,21.03,30085
GE.BBJI.BH.gfz2024wupd.npz,3001,16034,13033,130.33,30085
GE.LUWI.BL.gfz2010occd.npz,3001,4792,1791,17.91,30085
GE.SANI.BL.gfz2010ghiq.npz,3001,9710,6709,67.09,30085
GE.SAUI.BL.gfz2012rbpj.npz,3001,5751,2750,27.5,30085
GE.JAGI.SH.gfz2010ddjw.npz,3001,5083,2082,20.82,30085
GE.TOLI2.BH.gfz2012yhuy.npz,3001,11978,8977,89.77,30085
GE.UGM.SL.gfz2014bxsc.npz,3001,4752,1751,17.51,30085
GE.PLAI.BH.gfz2018hcmv.npz,3001,4252,1251,12.51,30085
GE.TNTI.BH.gfz2009qsnk.npz,3001,7320,4319,43.19,30085
GE.TOLI2.BH.gfz2017zisk.npz,3001,3614,613,6.13,30085
GE.MMRI.BL.gfz2013hbue.npz,3001,6668,3667,36.67,30085
GE.SAUI.BH.gfz2014brdi.npz,3001,4658,1657,16.57,30085
GE.FAKI.HH.gfz2009bjnh.npz,3000,6602,3602,36.02,30085
GE.JAGI.BL.gfz2009zipp.npz,3001,7122,4121,41.21,30085
GE.LUWI.BL.gfz2019velu.npz,3001,4759,1758,17.58,30085
GE.PLAI.SH.gfz2011tdlh.npz,3001,4339,1338,13.38,30085
GE.PLAI.SH.gfz2022sqkl.npz,3001,5093,2092,20.92,30085
GE.MNAI.SH.gfz2013mcso.npz,3001,5415,2414,24.14,30085
GE.BBJI.BL.gfz2019mbfs.npz,3001,4760,1759,17.59,30085
GE.LUWI.BL.gfz2009hmmo.npz,3000,10545,7545,75.45,30085
GE.FAKI.SH.gfz2011xxju.npz,3001,8777,5776,57.76,30085
GE.SANI.SH.gfz2013vbev.npz,3000,4044,1044,10.44,30085
GE.GSI.SH.gfz2013cxen.npz,3000,5901,2901,29.01,30085
GE.BKNI.BL.gfz2009tdlp.npz,3001,4994,1993,19.93,30085
GE.JAGI.SH.gfz2014ghxq.npz,3000,4668,1668,16.68,30085
GE.SAUI.BL.gfz2010kolf.npz,3001,5503,2502,25.02,30085
GE.TNTI.SH.gfz2023xgoy.npz,3001,6098,3097,30.97,30085
GE.JAGI.SH.gfz2013ufit.npz,3001,4876,1875,18.75,30085
GE.PLAI.BH.gfz2017culr.npz,3001,4408,1407,14.07,30085
GE.FAKI.SH.gfz2014fbzr.npz,3000,5986,2986,29.86,30085
GE.SAUI.BL.gfz2010ghiq.npz,3002,5561,2559,25.59,30085
GE.SOEI.BL.gfz2009psbv.npz,3001,8428,5427,54.27,30085
GE.TNTI.BL.gfz2009qsnk.npz,3001,7320,4319,43.19,30085
GE.UGM.BL.gfz2012atnm.npz,3001,4416,1415,14.15,30085
GE.JAGI.SH.gfz2017tacj.npz,3001,4727,1726,17.26,30085
GE.TNTI.SH.gfz2020iwiv.npz,3000,4419,1419,14.19,30085
GE.SANI.BL.gfz2010cuix.npz,3001,5545,2544,25.44,30085
GE.TNTI.BL.gfz2010cuix.npz,3000,4373,1373,13.73,30085
GE.FAKI.HL.gfz2009ennn.npz,3000,7655,4655,46.55,30085
GE.TNTI.BL.gfz2013uqzd.npz,3001,4572,1571,15.71,30085
GE.TNTI.BH.gfz2009qghs.npz,3001,5192,2191,21.91,30085
GE.FAKI.HL.gfz2009brqi.npz,3000,7068,4068,40.68,30085
GE.MNAI.BH.gfz2009mwyd.npz,3002,5777,2775,27.75,30085
GE.FAKI.BL.gfz2009blcy.npz,3001,5906,2905,29.05,30085
GE.JAGI.SH.gfz2018mwlr.npz,3001,4850,1849,18.49,30085
GE.LHMI.SH.gfz2016xzgq.npz,3000,4118,1118,11.18,30085
GE.MMRI.HL.gfz2009efga.npz,3000,9774,6774,67.74,30085
GE.GSI.BL.gfz2009fwex.npz,3002,5551,2549,25.49,30085
GE.FAKI.BL.gfz2024xsyn.npz,3001,13796,10795,107.95,30085
GE.GSI.BL.gfz2012hidg.npz,3001,5178,2177,21.77,30085
GE.PLAI.SH.gfz2023sjso.npz,3001,4414,1413,14.13,30085
GE.JAGI.BH.gfz2012wwoh.npz,3001,7806,4805,48.05,30085
GE.LUWI.BL.gfz2015thvg.npz,3001,6481,3480,34.8,30085
GE.SOEI.SH.gfz2013qvir.npz,3000,8059,5059,50.59,30085
GE.FAKI.SH.gfz2013avzn.npz,3000,7373,4373,43.73,30085
GE.UGM.BH.gfz2011goow.npz,3002,6752,3750,37.5,30085
GE.LUWI.SH.gfz2010antw.npz,3001,8756,5755,57.55,30085
GE.SOEI.BL.gfz2025bzud.npz,3001,9172,6171,61.71,30085
GE.LUWI.HL.gfz2009floe.npz,3000,6111,3111,31.11,30085
GE.SMRI.BH.gfz2009inbh.npz,3001,6353,3352,33.52,30085
GE.TNTI.BH.gfz2009bnxa.npz,3001,12318,9317,93.17,30085
GE.PLAI.SL.gfz2012wwoh.npz,3001,4411,1410,14.1,30085
GE.MNAI.BH.gfz2009qkfw.npz,3001,5857,2856,28.56,30085
GE.BBJI.BL.gfz2017dbex.npz,3001,4188,1187,11.87,30085
GE.BNDI.BH.gfz2015ycfz.npz,3002,3928,926,9.26,30085
GE.MNAI.BL.gfz2020wrfa.npz,3001,3937,936,9.36,30085
GE.MNAI.SH.gfz2012wvgj.npz,3000,5307,2307,23.07,30085
GE.SMRI.BL.gfz2013qeoy.npz,3001,5994,2993,29.93,30085
GE.PLAI.BH.gfz2021asjr.npz,3001,9344,6343,63.43,30085
GE.LUWI.SH.gfz2013fqap.npz,3001,4552,1551,15.51,30085
GE.SAUI.BL.gfz2014brdi.npz,3001,4658,1657,16.57,30085
GE.MNAI.BL.gfz2009awzb.npz,3001,7509,4508,45.08,30085
GE.TNTI.BL.gfz2014fzbl.npz,3001,4713,1712,17.12,30085
GE.TOLI2.SH.gfz2024cmtg.npz,3001,4168,1167,11.67,30085
GE.SMRI.BH.gfz2013ygzo.npz,3001,5959,2958,29.58,30085
